ID,name,email,department,institution
2531641,Pufeng Du,Brian.Gallagher@klein.com,Regular school,Mississippi State University
9687792,Despoina D. Roumpeka,Heidi.Henderson@richard.com,Regular school,Michigan Career and Technical Institute
145831777,R. Wallace,Jonathan.Sanchez@gibson.com,Regular school,Robert Fiance Beauty Schools-West New York
9672784,Frank Escalettes,Marie.Adkins@brown.com,Regular school,Valley Forge Christian College
40403265,I. Fotheringham,Michael.Davis@mason.com,Regular school,Newport School of Hairdressing-Main Campus
2162162987,M. Watson,Alan.Schneider@acosta.biz,Regular school,DeVry University-Michigan
50606064,D. Agyei,Kyle.Collins@baker.com,Regular school,Empire Beauty School-Thornton
4131264,A. Tsopmo,Holly.Reeves@allen.com,Regular school,Phagans School of Hair Design-Portland
5360301,Chibuike C. Udenigwe,Nicole.Peterson@alexander.biz,Regular school,Pasco-Hernando Community College
2655552,T. Connor,Christopher.Vega@morrison-white.com,Regular school,Telshe Yeshiva-Chicago
2950704,N. Loman,Dana.Lopez@copeland-banks.net,Regular school,Boise State University
153682990,Simon Thompson,James.Mullins@todd.com,Regular school,Brigham Young University-Hawaii
2116584260,Andy Smith,Jessica.Woods@soto.com,Regular school,DeVry University's Keller Graduate School of Management-California
153800599,Joel Southgate,Anita.Miller@thornton.info,Regular school,Stephen F Austin State University
15319181,Radoslaw Poplawski,William.Gaines@jones.net,Alternative Education School,The Art Institute of California-Argosy University Los Angeles
36267560,M. Bull,Thomas.Johnson@roberts-walsh.com,Regular school,Cape Fear Community College
48603799,Emily J. Richardson,Abigail.Bauer@peck.com,Regular school,Denver School of Nursing
83952021,Matt Ismail,Sarah.Fowler@norris.com,Regular school,Western Technical College
153872679,C. Kitchen,James.Roberts@ross.com,Special education school,New England School of Photography
13822686,Martyn F Guest,Audrey.Wang@lee.net,Regular school,Darton State College
50121770,Marius Bakke,Charles.Williams@ayala.com,Regular school,Indiana University-Purdue University-Indianapolis
2155880,S. Sheppard,Brooke.Zuniga@james.com,Regular school,City Colleges of Chicago-Malcolm X College
2871654,M. Pallen,James.Black@rodriguez.net,Regular school,Oklahoma Panhandle State University
1736667,S. Ranganathan,Amber.Rose@coleman.com,Regular school,College of the Atlantic
145542952,K. Nakai,Linda.Huber@hooper.com,Regular school,Collins College
4767992,C. Schönbach,Amanda.Simon@kim.com,Regular school,Saint Mary's University of Minnesota
1399145691,R. Soria-Guerra,Stephen.Reyes@kennedy.info,Regular school,Taylor University
1406537345,Ricardo Nieto-Gomez,Jenny.Young@collins-wilcox.com,Regular school,Central Texas Beauty College-Temple
1402424463,Dania O. Govea-Alonso,Mark.Bruce@ramos.com,Regular school,Everest Institute-Austin
1398323983,S. Rosales‐Mendoza,Lisa.Phillips@banks.com,Regular school,Kaplan College-McAllen
2747879,Leyi Wei,Lauren.Powell@collins.com,Regular school,Fortis College-Columbus
40370856,Shixiang Wan,Michael.Miller@reese.biz,Regular school,Lincoln College of Technology-Grand Prairie
48605161,Jiasheng Guo,Darlene.Hernandez@roberts.com,Regular school,Jefferson State Community College
50416785,P. Tieri,Diana.Jones@walker-olsen.org,Regular school,University of Great Falls
46622238,L. Farina,Haley.Fuller@kelley-gallegos.com,Special education school,Academy Di Capelli-School of Cosmetology
48952894,M. Petti,Haley.Daniel@jensen.com,Regular school,Arizona State University-Polytechnic
3006953,L. Astolfi,Emily.Strong@lee.biz,Regular school,Everest College-Kansas City
47097245,P. Paci,Doris.Briggs@carter-johnson.net,Regular school,Alabama A & M University
2978966,F. Castiglione,Karen.Hodge@reed.com,Regular school,Bard College
1403081263,Alejandra Escobar-Zepeda,Julie.Price@romero.com,Regular school,Divers Academy International
1429727036,Arturo Vera-Ponce de León,Robert.Alvarez@jacobson.com,Regular school,Styletrends Barber and Hairstyling Academy
1398300347,A. Sánchez-Flores,Colleen.Myers@scott.com,Regular school,South Texas Vocational Technical Institute-McAllen
2176551,Andre Lamurias,Steven.Smith@macdonald.info,Regular school,San Joaquin Valley College-Fresno
1721340,F. Couto,Christopher.Schwartz@garner.com,Regular school,Juniata College
143628071,T. Attwood,Jeremy.Myers@thomas.info,Regular school,Bakke Graduate University
29308880,S. Blackford,Erin.Duarte@mason.com,Regular school,Independence University
2094265,Michelle D. Brazas,Alexander.Dixon@meyer-gallegos.biz,Regular school,Mitsu Sato Hair Academy
153227304,Angela Davies,Samantha.Guerra@newton-heath.com,Regular school,ITT Technical Institute-Tarentum
144342088,M. Schneider,Mark.Wilson@martinez.net,Regular school,Cowley County Community College
46659335,Lipo Wang,Gregory.Perez@juarez.com,Regular school,Carthage R9 School District-Carthage Technical Center
2144276151,Yaoli Wang,Wendy.Willis@solomon.com,Special education school,Northwest University
2054389686,Qing Chang,James.Cisneros@perkins-bautista.com,Regular school,Advanced Technology Institute
3133264,T. Tatarinova,Robert.Henry@smith.com,Regular school,Du Bois Business College-Huntingdon
50132912,Ming Chen,Stephen.Nelson@black.com,Regular school,Lac Courte Oreilles Ojibwa Community College
31833165,Y. Orlov,Caroline.Scott@hughes.com,Regular school,College America-Denver
35795893,N. Mulder,Carmen.Jones@jones.com,Regular school,Manhattanville College
145481478,R. Schwartz,Tara.Herrera@smith.org,Regular school,Christian Life College
1716749,C. Brooksbank,Tammy.Howell@drake.info,Regular school,University of Miami
2070163,B. Gaëta,Chad.Henry@logan-moore.com,Regular school,Rudae's School of Beauty Culture-Kokomo
35099623,S. Morgan,Katherine.Huang@gonzalez-lee.com,Regular school,Hocking College
1928845,M. Pauley,Jennifer.Blair@bates.com,Regular school,Memphis College of Art
2067761,A. Rosenwald,Amanda.Rivera@richard.info,Regular school,American Commercial College-San Angelo
2504694,G. Rustici,Tiffany.Edwards@johnson-strickland.com,Regular school,Heald College-Fresno
2251039,M. Sierk,Brandy.Snyder@thompson.biz,Regular school,Chattahoochee Valley Community College
1690167,T. Warnow,Gerald.Franklin@miller-jordan.org,Regular school,Minnesota School of Business-Richfield
1720872,L. Welch,Paul.Thomas@wise.com,Regular school,Stone Academy-Hamden
5963600,A. Kinghorn,Maria.Johns@carter.com,Regular school,Union County College
31860032,Lewis A Fraser,Sheila.Martin@garcia-medina.info,Regular school,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary
5966078,S. Liang,Kelly.Gonzalez@garcia.biz,Regular school,Lamar State College-Orange
40466645,Simon Chi-Chin Shiu,Robert.Kemp@forbes.biz,Regular school,Mountainland Applied Technology College
145644444,J. Tanner,Dominic.Cruz@miller.com,Regular school,Pima Medical Institute-South Denver
7488553,S. Anslan,Darren.Watson@hester.com,Regular school,EINE Inc
49841635,M. Bahram,Craig.Sanders@johnson-james.org,Regular school,Columbia Theological Seminary
32469319,Indrek Hiiesalu,Michael.Richardson@andrade.com,Regular school,Ross Medical Education Center-Saginaw
3025949,L. Tedersoo,Doris.Chaney@hernandez-myers.com,Regular school,Empire Beauty School-Paramus
3062082,Po-E Li,Breanna.Cook@kirby-salazar.biz,Regular school,St Mary's Seminary & University
36218081,C. Lo,Danielle.Becker@miller.com,Regular school,American Institute
2110846200,Joseph J. Anderson,Shane.Goodman@fisher-davenport.com,Regular school,The Salon Professional Academy-St Charles
4991650,K. Davenport,Christopher.Ho@donovan-castillo.net,Regular school,Milwaukee Career College
2118039622,Yan Xu,Kathleen.Gibson@gonzalez-navarro.com,Regular school,Kuyper College
2109249090,Sanaa A. Ahmed,Christopher.Anderson@wilson.com,Regular school,MedTech College-Lexington Campus
2113511045,Shihai Feng,Cynthia.Merritt@hernandez-hart.com,Regular school,Empire Beauty School-Chandler
1903962,V. Mokashi,Scott.Welch@moore.com,Regular school,Institute for Business and Technology
46951632,P. Chain,Melissa.Sherman@chavez.info,Regular school,Washington & Jefferson College
82157487,E. Adebiyi,Kristen.Burke@luna-wilson.com,Regular school,Bullard-Havens Technical High School
49552676,R. Alami,David.Mcdonald@gilbert.info,Regular school,Augustana College
3036615,A. Benkahla,Samantha.Walker@levine.com,Regular school,Sunstate Academy
4338261,J. Brandful,Samantha.Wright@scott-jones.com,Regular school,Advanced Computing Institute
46310199,S. Doumbia,Emily.Spencer@carlson.net,Regular school,Fairfield University
3091648,D. Everett,Donna.Larson@nichols.com,Regular school,Clearfield County Career and Technology Center
4699906,Faisal M. Fadlelmola,April.Goodwin@rodgers.com,Regular school,Fisk University
153879218,F. Gaboun,Peggy.Levy@lewis-allen.com,Regular school,South Georgia College
6235024,S. Gaseitsiwe,Lindsey.Lambert@gibson.info,Regular school,University of Wisconsin-Stout
50458948,H. Ghazal,Destiny.Robinson@evans-hall.com,Regular school,Vermilion Community College
3295785,S. Hazelhurst,Melinda.Gilmore@freeman.org,Regular school,Ner Israel Rabbinical College
1777821,Winston A Hide,Tracy.Clark@mayo-patterson.com,Regular school,East Carolina University
2308149,A. Ibrahimi,Peter.Brown@sutton-espinoza.com,Regular school,Dodge City Community College
1403837173,Yasmina Jaufeerally Fakim,Sarah.Phillips@stanley.org,Regular school,University of New Orleans
144289001,C. Jongeneel,Kimberly.Davis@payne.com,Regular school,Robert Paul Academy of Cosmetology Arts & Sciences
144383322,F. Joubert,Paul.Moore@rodriguez.info,Regular school,MyComputerCareer.com-Raleigh
2258626,S. Kassim,Robert.Li@wright.net,Regular school,New York School of Interior Design
49939131,J. Kayondo,Cory.Moore@gutierrez.org,Regular school,Central Maine Community College
2992016,Judit Kumuthini,Paul.Gomez@porter.net,Regular school,MedTech College
7230991,S. Lyantagaye,Robert.Weber@montgomery-jenkins.com,Alternative Education School,Texas A & M University-Texarkana
6150496,J. Makani,Martin.Davis@thompson-jones.com,Regular school,Ohio University-Lancaster Campus
1403837169,Ahmed Mansour Alzohairy,James.Miller@stephens.com,Regular school,Grace College of Divinity
1937423,D. Masiga,Denise.Brennan@young.com,Regular school,Health And Style Institute
144050363,A. Moussa,Christopher.Watkins@riley.info,Regular school,Baton Rouge General Medical Center-Radiologic Technology
4821617,O. Nash,Diana.Moore@mays.com,Regular school,Ocean County Vocational-Technical School
1398894870,O. Ouwe Missi Oukem-Boyer,Michelle.Fuller@barrett-smith.info,Regular school,St Petersburg College
1380432370,E. Owusu-Dabo,Teresa.Rose@hoffman.biz,Regular school,Carver Bible College
3203858,Sumir Panji,Darrell.Buchanan@richardson.com,Regular school,National College-Canton
2159798,H. Patterton,Billy.Carr@blanchard.info,Regular school,ITT Technical Institute-Hilliard
13367720,F. Radouani,Lisa.Price@hernandez-stephenson.com,Regular school,SIT Graduate Institute
3747520,K. Sadki,Howard.Collins@harrison-diaz.com,Regular school,The Academy of Hair Design Six
5590516,F. Seghrouchni,Cory.Adams@martin-hamilton.net,Regular school,Washington Barber College Inc
48384782,Özlem Tastan Bishop,Philip.Lucero@parsons-greene.com,Alternative Education School,La James International College-Davenport
50429810,N. Tiffin,Aaron.Nelson@bell-daugherty.com,Regular school,Sullivan College of Technology and Design
7966851,Nzovu K Ulenga,Kirsten.Washington@hernandez.com,Regular school,Northshore Technical Community College
114543091,R. R. María,Tina.Curry@martin-haas.info,Alternative Education School,University of North Carolina at Chapel Hill
113712593,C. J. Arturo,Erin.Schneider@thomas-grant.com,Regular school,Antioch University-Los Angeles
113750565,J. Alicia,Thomas.Pena@collins.com,Regular school,Texas A & M University Health Science Center
114396408,M. G. Paulina,Kimberly.Davis@townsend-perry.com,Regular school,Central School of Practical Nursing
113657247,Aparicio‐Ozores Gerardo,Michelle.Harrison@williams-smith.biz,Regular school,Landmark College
1382173699,Olivier B. Poirion,Spencer.Young@green.com,Alternative Education School,Sentara College of Health Sciences
145507909,Xun Zhu,Edwin.Davis@holder-forbes.com,Regular school,Long Island Barber Institute
5926615,T. Ching,Melissa.Booker@miller-garner.com,Regular school,Business Informatics Center Inc
65975586,L. Garmire,Samantha.Lopez@miller.com,Regular school,Colorado Heights University
1780462,A. Oulas,Gloria.Watson@chandler-foley.org,Regular school,Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies
48345913,G. Minadakis,Bonnie.Hurst@leach.com,Regular school,University of South Carolina-Beaufort
3140011,M. Zachariou,Matthew.Johnson@acevedo.com,Regular school,Horizon University
10793623,K. Sokratous,Candace.Schaefer@vasquez.com,Regular school,DeVry College of New York
1913912,M. Bourdakou,Tabitha.Stanley@johnson-cooper.com,Regular school,Professional Business College
49119796,G. Spyrou,Lisa.Reyes@gaines-martinez.com,Regular school,Southcentral Kentucky Community and Technical College
8014038,Melissa A. Wilson Sayres,Jeffrey.Novak@young-gilbert.net,Regular school,University of Kentucky
2053214507,Charles Hauser,Marie.Miller@perez.com,Alternative Education School,Star Career Academy-New York
3494768,S. Robic,Hannah.Holland@scott-hill.com,Regular school,Eden Theological Seminary
153580525,Todd M Smith,Ashley.Barnes@fletcher.org,Regular school,University of Phoenix-Albuquerque Campus
144591473,E. Triplett,Annette.Martinez@obrien.org,Regular school,Bryant & Stratton College-Cleveland
2111787413,Jason J. Williams,Jimmy.Sanford@soto.com,Regular school,College of International Esthetics Inc
2715017,E. Dinsdale,Jamie.Castro@evans.com,Regular school,International College of Broadcasting
2059495077,W. Morgan,Devin.Rice@davis.info,Regular school,Herzing University-Winter Park
31855204,J. Burnette,Grant.Sullivan@collins-strong.biz,Regular school,Midwest Technical Institute-Springfield
48817101,S. Donovan,Victor.Burns@grant.com,Regular school,Empire Beauty School-Somersworth
32635146,Jennifer C. Drew,Julia.Jackson@nichols.info,Regular school,American InterContinental University-Houston
4711288,S. Elgin,Juan.Foster@davis.com,Regular school,Lincoln College of Technology-Denver
49797279,E. Fowlks,Thomas.Stephenson@rangel-richard.com,Special education school,University of New Hampshire-School of Law
1399276780,S. Galindo-Gonzalez,Daniel.Jones@hill.com,Regular school,Healing Arts Center
48859655,Anya L. Goodman,Edward.Macias@zimmerman.biz,Regular school,Saint Mary's College
145354026,N. Grandgenett,Richard.Park@ferguson.info,Regular school,Regency Beauty Institute-Castleton
4090020,Carlos C. Goller,Caroline.Mahoney@burton-martinez.info,Regular school,La James International College-Johnston
1927861,J. Jungck,Joseph.Scott@cain-guzman.com,Regular school,American Baptist College
47213204,J. Newman,Brenda.Morrison@martin.com,Regular school,Hocking College
143668037,William R. Pearson,Erik.Richards@davis-powers.info,Regular school,Delaware College of Art and Design
40318131,E. Ryder,Derek.Bennett@flores.com,Regular school,Career Training Academy-Monroeville
1403012838,R. Tosado-Acevedo,Stephanie.Herrera@chandler.com,Alternative Education School,Great Oaks Institute of Technology and Career Development
3829829,W. Tapprich,Aaron.Lee@petersen.com,Regular school,MCI Institute of Technology
35461301,T. Tobin,Christina.Jackson@maxwell-henderson.com,Regular school,Midwest Technical Institute-East Peoria
1414742041,Arlín Toro-Martínez,Sean.Juarez@fuller-holt.com,Special education school,Phagans School of Hair Design-Portland
32164350,R. Wright,Aaron.Tyler@hull-taylor.com,Regular school,Hendrix College
46227024,David Ebenbach,Lindsey.Smith@dennis.net,Regular school,American Indian OIC Inc
10143584,Kimberly C. Olney,Regina.Braun@singh.com,Regular school,Idaho State University
27836562,M. McWilliams,Brandon.Dominguez@lopez-nelson.biz,Regular school,American Auto Institute
2373411,R. Bao,Jamie.Martin@sloan-nichols.com,Regular school,Cortiva Institute-Boston
2109138469,Lei Huang,Julie.Harris@delacruz-kaufman.com,Regular school,Shenandoah University
143873705,J. Andrade,Kristen.Gibson@kidd.info,Regular school,Baton Rouge General Medical Center-Radiologic Technology
2070760527,W. Tan,Corey.Smith@bailey.com,Regular school,Bellus Academy-National City
3052644,W. Kibbe,Joan.Ellis@andrade-alexander.org,Regular school,University of Vermont
48579388,Hongmei Jiang,Stephanie.Pitts@cain.com,Regular school,DeVry University-Oklahoma
2069965581,Gang Feng,Karen.Young@graham.com,Regular school,The Academy of Radio and TV Broadcasting
2114010769,Runxin Guo,Katie.White@quinn.com,Regular school,Upper Valley Educators Institute
2143935919,Yi Zhao,Todd.Phillips@gregory.com,Regular school,Whitworth University
37413468,X. Fang,William.Long@taylor-james.com,Regular school,Jefferson Community and Technical College
2077528064,Shaoliang Peng,Timothy.Wilson@yang.com,Regular school,Cleveland University-Kansas City
4908451,João André Carriço,Julia.Collins@alvarez.com,Career and Technical School,McPherson College
6475478,M. Rossi,Anthony.Vasquez@jarvis.org,Regular school,DeVry University's Keller Graduate School of Management-Arizona
1397506662,J. Moran-Gilad,Derrick.Pennington@barker.com,Regular school,Institute of Clinical Acupuncture & Oriental Med
116351273,G. Van Domselaar,Regina.Young@cooper.com,Regular school,Herndon Career Center
145735789,M. Ramirez,Thomas.Dunn@taylor.org,Regular school,Southside Virginia Community College
1976568,X. Xia,Victoria.Payne@allen.com,Regular school,Southern Careers Institute-Corpus Christi 2
17288947,Kim T. Gurwitz,Katrina.Rhodes@snyder-anderson.com,Regular school,The Salon Professional Academy-Great Falls
36675360,S. Aron,Shannon.Miranda@vance.com,Regular school,Pennsylvania State University-Penn State Fayette- Eberly
12716368,Suresh Maslamoney,Amy.Collins@williams.com,Regular school,South Florida Institute of Technology
144352663,Pedro L. Fernandes,Raymond.Harris@boyd.org,Regular school,Empire Beauty School-Prescott
34879350,D. P. Judge,Sara.Chen@eaton.net,Regular school,Stone Child College
2079223,Amel Ghouila,Mark.Gray@mora.com,Regular school,University of North Carolina at Greensboro
3427582,Jean-Baka Domelevo Entfellner,Darren.Ray@padilla-briggs.info,Alternative Education School,Milan Institute-Sparks
6913031,F. Guerfali,Brian.Silva@hardy.com,Regular school,Hispanic American College
2069882503,Colleen Saunders,Stacy.Johnson@roman.com,Regular school,Western Texas College
2274946,A. Alzohairy,Henry.Douglas@thomas.biz,Regular school,Knox Beauty College
49758517,S. P. Salifu,Wendy.Cortez@hill-fisher.com,Regular school,Regency Beauty Institute-Metro Center
117826331,Rehab Ahmed,Alexandra.Acosta@ibarra-obrien.biz,Regular school,Berk Trade and Business School
145397182,R. Cloete,Mark.Evans@watts-wong.biz,Regular school,Aveda Institute-Tucson
6382404,D. Ssemwanga,Brian.Gordon@richardson.com,Alternative Education School,California State University-Long Beach
37107668,H. Consortium,Gabriel.Sanchez@ruiz.info,Regular school,Paul Mitchell the School-Costa Mesa
2449132,Jochen Singer,Diane.Wilson@santos.com,Regular school,ITT Technical Institute-Newburgh
49169522,A. Irmisch,Kaylee.Bright@rodriguez.com,Regular school,Aspen University
47271346,Hans-Joachim Ruscheweyh,Nicholas.Abbott@bryant.biz,Regular school,Academy for Careers and Technology
35366071,F. Singer,Adam.Woodard@turner.com,Regular school,Everest Institute-Cross Lanes
2623567,Nora C. Toussaint,David.Brown@gonzalez.biz,Regular school,Everest College-West Los Angeles
35573044,M. Levesque,Donna.Hicks@harrison.biz,Regular school,Tarrant County College District
152472336,Charles E. Cook,Jason.Alvarez@fisher-hayes.org,Regular school,Episcopal Theological Seminary of the Southwest
32871321,M. Bergman,Deborah.Murphy@york.com,Regular school,Elmhurst College
46699896,R. Finn,Alexis.Gonzalez@potter-carlson.info,Regular school,Clinton College
145077545,G. Cochrane,Angela.Miller@jenkins-martin.com,Regular school,Stetson University
1702103,E. Birney,Meghan.Hale@novak-howard.com,Alternative Education School,College of Charleston
1722884,R. Apweiler,Robert.May@marshall.com,Regular school,Illinois Eastern Community College-System Office
6564593,Ziqi Tao,Brian.Payne@king.info,Regular school,University of Idaho
2058459677,Aimin Shi,Russell.Alvarado@wilson.com,Regular school,Tulsa Technology Center-Lemley Campus
2150924905,Rui Li,Laura.Olsen@nelson.com,Regular school,Sherman Kendall Academy-Salt Lake City
2108941558,Yiqiu Wang,Stephen.Jackson@phillips.org,Regular school,D'Jay's School of Beauty Arts and Sciences
2153687804,Xin Wang,Rebekah.Dunn@griffith.com,Alternative Education School,Concorde Career College-Portland
123456789,Jing Zhao,Eric.Robinson@arellano-randolph.com,Regular school,Luther Seminary
2572519,S. Baichoo,Elizabeth.Diaz@perez-hernandez.com,Regular school,Boise Bible College
1617888192,Yassine Souilmi,Jacob.Ward@moore-collins.com,Regular school,Mr Leon's School of Hair Design-Moscow
145347621,G. Botha,Logan.Jones@green-macias.com,Special education school,Milan Institute of Cosmetology-San Antonio Military
2442056,Ayton Meintjes,Lori.Stewart@franklin-copeland.com,Regular school,Marlboro College
4078709,Hocine Bendou,Kenneth.Allen@smith.com,Alternative Education School,Empire Beauty School-Jersey City
51977931,Eugene de Beste,Nicholas.Johnson@peterson-rowland.org,Regular school,Pike-Lincoln Technical Center
2291316,P. T. Mpangase,Nicole.Peterson@king.net,Regular school,Auburn Career Center
49373371,Oussema Souiai,Nicole.Patterson@walker-russell.biz,Regular school,ITT Technical Institute-West Chester
51995169,Mustafa Alghali,Jacob.Matthews@hernandez.com,Regular school,Methodist University
2113297388,Long Yi,Brian.Scott@rollins-bass.com,Regular school,Lake Technical Center
2080433478,Brian D. O'Connor,Thomas.Pena@marsh-bauer.com,Regular school,South Puget Sound Community College
144361904,M. Crusoe,Kenneth.Butler@pratt-mendoza.com,Regular school,InfoTech Career College
41203548,D. Armstrong,Kimberly.Wood@blair-miles.com,Regular school,Colegio Tecnologico y Comercial de Puerto Rico
34608773,Azza E. Ahmed,Erica.Peters@johnson.org,Regular school,Aveda Institute-Provo
2567413,M. Mbiyavanga,Alexandria.Horn@booker.com,Regular school,Anthem College-Portland
8647566,P. Heusden,Michael.Johnson@lee.net,Regular school,Woodward Beauty College
10674193,Lerato E. Magosi,Michelle.Gilmore@moore.com,Regular school,Dongguk University-Los Angeles
51983872,Jennie Zermeno,Jacob.Schultz@williams.info,Regular school,University of the Potomac-VA Campus
143607826,L. S. Mainzer,Jonathan.Hunter@bishop.com,Regular school,The Robert B Miller College
6862351,S. Hiraoka,Erica.Carter@delgado-dawson.com,Regular school,California State University-Northridge
6632126,Ching-chia Yang,Courtney.Carr@aguilar-clark.net,Regular school,Spokane Falls Community College
2604009,W. Iwasaki,Jacqueline.Roberts@parker-conner.com,Regular school,Divers Institute of Technology
2052302805,Neha Kulkarni,Samantha.Nash@wilson.info,Regular school,South Texas Vocational Technical Institute-McAllen
51479044,L. Alessandri,Amy.Kelly@martinez.com,Regular school,Morningside College
9767777,R. Panero,Dana.Stevens@lewis.biz,Regular school,Florida National University-Main Campus
2594665,M. Arigoni,Christopher.Saunders@watson-roberts.com,Regular school,Manuel and Theresa's School of Hair Design-Victoria
2151408,M. Olivero,Amanda.Miller@mason.com,Regular school,Knox Beauty College
2234302,F. Cordero,Laurie.Craig@bell.com,Regular school,Cornell University
1707561,M. Beccuti,Becky.Wright@huerta.biz,Regular school,Nebraska Methodist College of Nursing & Allied Health
2772280,R. Calogero,James.Ford@kennedy.com,Regular school,Ross Medical Education Center-Dayton
6356724,Sarah K. Wooller,William.Abbott@martin.com,Regular school,Miller-Motte Technical College-Conway
1401918648,Graeme Benstead-Hume,John.Meyer@marsh.net,Regular school,Evangelical Theological Seminary
2143736877,Xiangrong Chen,Kelly.Mejia@ford.com,Regular school,Turtle Mountain Community College
152552413,Y. Ali,Jennifer.Sullivan@colon-perkins.net,Regular school,Sunstate Academy
37671591,F. Pearl,Daniel.Roman@perez.com,Regular school,Southern Illinois University-Carbondale
1769496,E. Rouchka,Pamela.Ortiz@jordan.com,Special education school,Creighton University
2044958,J. Chariker,Richard.Bryant@hernandez-kim.org,Regular school,Lubbock Christian University
5847964,D. Tieri,Kelly.Tucker@davis-schneider.com,Regular school,Sinte Gleska University
1603532623,J. Park,Brenda.Cook@mueller.com,Regular school,Huston-Tillotson University
4557442,Shreedharkumar D. Rajurkar,Connie.Mclaughlin@rollins-mcdonald.com,Regular school,University of Illinois at Urbana-Champaign
2118839061,Vikas Singh,Sarah.Hicks@harvey-thompson.biz,Regular school,Lincoln Technical Institute-New Britain
1732360,N. Verma,Kathryn.Wilson@young.com,Regular school,Elizabethtown College
144147312,Y. Cui,Jennifer.Schultz@boone-diaz.info,Regular school,Fashion Institute of Technology
1731235,M. Farman,George.Christensen@sherman.com,Regular school,Chamberlain College of Nursing-Texas
40397014,Bradford Condon,Brian.Miller@stevenson-thompson.com,Regular school,Westwood College-South Bay
145983165,N. Moore,Lacey.Cox@brown.com,Regular school,Eastern Michigan University
1715364,J. Jaromczyk,Tracey.Gillespie@golden.net,Regular school,Mr Bela's School of Cosmetology Inc
1727118,Jolanta Jaromczyk,James.Craig@gonzalez.com,Regular school,Umpqua Community College
2075342770,Daniel R. Harris,Billy.Collins@hicks-wallace.net,Regular school,University of Cosmetology Arts & Sciences-McAllen
1680181,P. Calie,Angela.Woods@smith-wilson.com,Regular school,Educators of Beauty College of Cosmetology-Rockford
27015487,Eun Kyong Shin,Brian.Freeman@smith.com,Regular school,Saint Meinrad School of Theology
143999416,R. Davis,Victor.Mcdaniel@johnson.info,Regular school,College of Health Care Professions-Northwest
1398105314,Arash Shaban-Nejad,Erik.Morse@gardner.com,Regular school,Hult International Business School
26945500,Joshua M. Mitchell,Christy.Beck@alvarado.net,Regular school,Career Academy of Hair Design
1802141,R. Flight,Brandon.Beck@jones.com,Regular school,Madison Media Institute
2145464371,Qing Jun Wang,Linda.Irwin@paul.com,Regular school,The Art Institute of Pittsburgh
1916708,R. Higashi,Bradley.Young@mendoza.com,Regular school,Kaskaskia College
40170120,T. Fan,Wanda.Fowler@thompson.com,Alternative Education School,Drexel University
34709764,A. Lane,Joshua.Becker@hill.info,Regular school,Milan Institute of Cosmetology-San Antonio Walzem
145463656,H. Moseley,Mallory.Parks@snyder.biz,Regular school,Eastern Washington University
47684460,Liangqun Lu,Thomas.Richardson@miranda.org,Regular school,Rochester Institute of Technology
2047694002,B. Daigle,Kari.Aguilar@smith-mays.biz,Regular school,Davis College
2145308713,Xi Chen,Julia.Houston@davis-garcia.com,Regular school,Indiana University-Bloomington
9718741,Andrey Smelter,David.Duncan@bailey.com,Regular school,Paul Mitchell the School-Rhode Island
2146028325,Li Chen,Cassandra.Jackson@benson-edwards.biz,Regular school,The Chicago School of Professional Psychology at Irvine
1620874789,Bailey K. Phan,Sarah.Sanders@bartlett.biz,Regular school,Albany State University
1620875563,Nathaniel J. Serpico,Robert.Powell@davis.info,Regular school,InterCoast Colleges-Riverside
15659639,Ethan G. Toney,Christine.Gonzalez@huffman.com,Regular school,University of Minnesota-Crookston
116926888,Caroline Melton,Stacy.Richards@oneill.com,Regular school,Gnomon School of Visual Effects
48247240,J. Mandel,Justin.Lopez@wilson.net,Regular school,Lincoln Technical Institute-Union
2149052662,Hao Chen,Bailey.Warren@green.com,Regular school,Miami Ad School-Miami Beach
21757542,Kazi I. Zaman,Kristen.Gonzalez@jennings.com,Regular school,Lincoln Trail College
2064660,R. Homayouni,Jessica.Ellis@morgan.com,Regular school,Sinclair Community College
39960997,P. Trainor,Julie.Hardy@weeks-keller.net,Regular school,Central Connecticut State University
31691175,Samantha M. Carlisle,Julie.Smith@silva-johnson.biz,Regular school,Inter American University of Puerto Rico-Aguadilla
8484176,A. DeFilippis,Lindsey.Snyder@adkins.com,Regular school,College for Creative Studies
39410750,S. Rai,Linda.Ray@dyer.com,Regular school,Providence College
40322828,Arlín Toro,Jasmine.Cox@roberson.com,Regular school,Central State Massage Academy
35213961,Gavin R. Oliver,Billy.Bryant@richardson.biz,Regular school,Tricoci University of Beauty Culture-Glendale Heights
2908122,S. Hart,Brian.Sweeney@ramos-atkinson.com,Regular school,Pennsylvania State University-World Campus
2216813,E. Klee,Cole.Williams@perkins.com,Regular school,Unitech Training Academy-Houma
1749801,Andreas Holzinger,Randall.Miller@wilson.com,Regular school,Amberton University
1792351,M. Dehmer,William.Harris@thomas.com,Regular school,LaGrange College
1976557,I. Jurisica,Elizabeth.Cole@merritt-adams.com,Regular school,National American University-Lee's Summit
1684495,U. Feige,Amanda.Wade@mcdowell.com,Regular school,Heidelberg University
1750484,F. Harary,Jennifer.Perez@hansen.net,Regular school,Bridgewater College
1789631,C. Godsil,Katherine.Allen@garrett-wood.com,Regular school,Trend Setters' Academy of Beauty Culture-Louisville
